 Below is simulation output to be used to determine best bus schedule.
 The cost per minute a customer has to wait is $0.05, and the cost per bus is $30.
 The simulation runs from 7:00AM to 9:00AM.

 Column format is: 
 run_number, primary_buses_per_departure,
 primary_bus_interarrival, secondary_buses_per_departure,
 secondary_bus_interarrival, total_buses_used, total_minutes_waited,
 customer_total_arrivals, average_minutes_waited, total_cost 

  7,   7,   5,   0, 2.5,   147,     178006,      19227,    9.25812,    13310.3,
  8,   7,   5,   0, 2.5,   147,     186123,      19678,    9.45845,    13716.2,
  9,   7,   5,   0, 2.5,   147,     131637,      17760,      7.412,    10991.9,
 10,   7,   5,   0, 2.5,   147,     212936,      20292,    10.4936,    15056.8,
  1,   7,   5,   1, 2.5,   168,     118067,      19243,    6.13559,    10943.4,
  2,   7,   5,   1, 2.5,   168,     129772,      19573,    6.63016,    11528.6,
  3,   7,   5,   1, 2.5,   168,     125351,      19261,    6.50801,    11307.5,
  4,   7,   5,   1, 2.5,   168,     132304,      19621,    6.74299,    11655.2,
  5,   7,   5,   1, 2.5,   168,     142486,      20004,    7.12285,    12164.3,
  6,   7,   5,   1, 2.5,   168,     182905,      21336,    8.57259,    14185.2,
  7,   7,   5,   1, 2.5,   168,     173931,      21118,    8.23617,    13736.6,
  8,   7,   5,   1, 2.5,   168,     162737,      20599,    7.90024,    13176.9,
  9,   7,   5,   1, 2.5,   168,     111264,      18852,    5.90199,    10603.2,
 10,   7,   5,   1, 2.5,   168,     140459,      19905,    7.05647,      12063,
  1,   7,   5,   2, 2.5,   189,     133603,      21203,    6.30112,    12350.1,
  2,   7,   5,   2, 2.5,   189,     158957,      22415,    7.09154,    13617.8,
  3,   7,   5,   2, 2.5,   189,     182166,      23104,    7.88459,    14778.3,
  4,   7,   5,   2, 2.5,   189,     142112,      21484,    6.61476,    12775.6,
  5,   7,   5,   2, 2.5,   189,    84276.4,      19218,    4.38528,    9883.82,
  6,   7,   5,   2, 2.5,   189,     111797,      20103,    5.56121,    11259.8,
  7,   7,   5,   2, 2.5,   189,    74668.7,      18732,    3.98616,    9403.44,
  8,   7,   5,   2, 2.5,   189,    97408.4,      19684,    4.94861,    10540.4,
  9,   7,   5,   2, 2.5,   189,    91526.9,      19583,    4.67379,    10246.3,
 10,   7,   5,   2, 2.5,   189,     163532,      22364,     7.3123,    13846.6,
